t,t_ch,t_sim,A00,A01,A02,A03,A04,A05,A10,A11,A12,A13,A14,A15,A20,A21,A22,A23,A24,A25,A30,A31,A32,A33,A34,A35,A40,A41,A42,A43,A44,A45,A50,A51,A52,A53,A54,A55
2.5703660132035098,2.570366013203121,176.02934432029724,2.097983337466187,-0.0,0.0,0.0,0.0,-0.0,-1.9747257863432781,43.671504672712544,0.0,0.0,0.0,-0.15697066560043674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14663818938882103,0.02761831380766947,0.0,0.0,0.0,0.22902360699461138
2.5904994138529323,2.590499413852586,178.05985188484192,2.360058948181963,-0.0,0.0,0.0,0.0,-0.0,-1.9704721804331198,44.15368714390766,0.0,0.0,0.0,-0.16959649894726872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15333178970395958,0.01852193937868869,0.0,0.0,0.0,0.22963742669331222
2.61019798720751,2.6101979872071763,180.08492279052734,2.609029094664839,-0.0,0.0,0.0,0.0,-0.0,-1.9285293056638089,44.60636397707037,0.0,0.0,0.0,-0.18044290445566166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16001546829304406,0.01122578046502621,0.0,0.0,0.0,0.23018030042150048
2.630427387912794,2.6304273879124334,182.0563542842865,2.817194991443036,-0.0,0.0,0.0,0.0,-0.0,-1.8681197228099025,45.01722923926457,0.0,0.0,0.0,-0.189398584395138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1661075352264868,0.005682152808690647,0.0,0.0,0.0,0.2306554840980289
2.6515376248253513,2.6515376248249507,184.01536178588867,3.0010036022838618,-0.0,0.0,0.0,0.0,-0.0,-1.7790018273957742,45.40946297097947,0.0,0.0,0.0,-0.1971668295261249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17210738776941195,0.0012325186851637837,0.0,0.0,0.0,0.23109681463983278
2.6737800555532583,2.6737800555528515,185.93309879302979,3.205361351762458,-0.0,0.0,0.0,0.0,-0.0,-1.6400358738452472,45.78485052318256,0.0,0.0,0.0,-0.2042023813480027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17955253226124254,-0.002601613641292938,0.0,0.0,0.0,0.231571459445632
2.696228145738237,2.6962281457378743,187.82270503044128,3.483995653507761,-0.0,0.0,0.0,0.0,-0.0,-1.424805918837455,46.154813136829254,0.0,0.0,0.0,-0.21141437742907135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19069505066364725,-0.006930534012329103,0.0,0.0,0.0,0.23218485326424393
2.719545072878404,2.719545072878078,189.73370742797852,3.7556100901131204,-0.0,0.0,0.0,0.0,-0.0,-1.1775881354795743,46.4771892634392,0.0,0.0,0.0,-0.21694900879390097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20248692876224317,-0.0100811773461449,0.0,0.0,0.0,0.23282244333924856
2.7467859133575323,2.7467859133571872,191.75554060935974,3.9762953394653313,-0.0,0.0,0.0,0.0,-0.0,-0.9071873997488549,46.73145724525319,0.0,0.0,0.0,-0.21969194189745458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21289635858281547,-0.011114946531775086,0.0,0.0,0.0,0.23336500152585787
2.7818761325530854,2.7818761325527754,193.91338539123535,4.159763525816322,-0.0,0.0,0.0,0.0,-0.0,-0.5665872678092884,46.9382088329505,0.0,0.0,0.0,-0.21977135261581537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22193651797000807,-0.010247244402834322,0.0,0.0,0.0,0.23385195855772942
2.8264039973333057,2.8264039973330903,196.00383186340332,4.296971827982459,-0.0,0.0,0.0,0.0,-0.0,-0.11140373666438799,47.044349590815074,0.0,0.0,0.0,-0.2136018214465897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2290856276886205,-0.004354199966087404,0.0,0.0,0.0,0.23419304523420317
2.869297742190671,2.8692977421904406,198.23081827163696,4.306641051412539,-0.0,0.0,0.0,0.0,-0.0,0.4907905052355227,46.90953035442644,0.0,0.0,0.0,-0.19677585250753682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22994656002360053,0.009387700847211158,0.0,0.0,0.0,0.23415042186771234
2.903742057653405,2.9037420576532047,200.4940891265869,4.174358609727924,0.0,0.0,0.0,0.0,-0.0,1.0310720242656561,46.485591059416535,0.0,0.0,0.0,-0.17205524044259493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22263532754989934,0.028105050215774776,0.0,0.0,0.0,0.23357297196054724
2.9350955679309996,2.9350955679308663,202.5909674167633,3.9083517558369967,0.0,0.0,0.0,0.0,-0.0,1.4050409621047817,45.925937884121815,0.0,0.0,0.0,-0.14811339466760123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090115405457658,0.044996844548416196,0.0,0.0,0.0,0.23267865376964236
2.9660852369025346,2.9660852369023516,204.7243926525116,3.524473719417703,0.0,0.0,0.0,0.0,-0.0,1.7132044417925303,45.27993997866681,0.0,0.0,0.0,-0.1256715255331207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19235848569844538,0.06000871543119695,0.0,0.0,0.0,0.23162832421125315
2.9954846631635905,2.9954846631634466,207.0026354789734,3.0954798742109735,0.0,0.0,0.0,0.0,-0.0,1.9443549486221547,44.57521764026912,0.0,0.0,0.0,-0.10328950682007222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17533238311896499,0.07505291739646007,0.0,0.0,0.0,0.23056995444947675
3.021238532777383,3.0212385327772617,209.1283917427063,2.6883967298814655,0.0,0.0,0.0,0.0,-0.0,2.085626595633333,43.83770119076943,0.0,0.0,0.0,-0.08177513386158602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1608244238004311,0.08956921384946682,0.0,0.0,0.0,0.2295862148263567
3.0452978434817863,3.0452978434817135,211.2043182849884,2.371625629448817,0.0,0.0,0.0,0.0,-0.0,2.1596198652044754,43.147079901943165,0.0,0.0,0.0,-0.06348450395088799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15099564287114187,0.10189982772175743,0.0,0.0,0.0,0.22873585782340394
3.0691910923094805,3.0691910923093983,213.2664098739624,1.994925679296909,0.0,0.0,0.0,0.0,-0.0,2.155487640347517,42.47051982031348,0.0,0.0,0.0,-0.0455846013583467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14122934200727993,0.11484758223248902,0.0,0.0,0.0,0.2277981415042025
3.0937880047993724,3.0937880047992654,215.51877307891846,1.7944413890558049,0.0,0.0,0.0,0.0,-0.0,2.135430951332483,41.774373151705255,0.0,0.0,0.0,-0.025519824269477707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13352228910043296,0.1309259784691281,0.0,0.0,0.0,0.2266258725830271
3.1193694061235595,3.1193694061234805,217.6057686805725,1.61995650671971,0.0,0.0,0.0,0.0,-0.0,2.060103668025574,41.05353644534247,0.0,0.0,0.0,-0.0026614570318203947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1262375386433682,0.15054006020337374,0.0,0.0,0.0,0.22518321130756105
3.1465586016260936,3.1465586016260176,219.8459496498108,1.4746377757386286,0.0,0.0,0.0,0.0,-0.0,1.9182640321965938,40.30724758228428,0.0,0.0,0.0,0.022928895251243375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11938496940032058,0.17347406476978608,0.0,0.0,0.0,0.22343485918347258
3.1760506574739944,3.1760506574738563,221.9980924129486,1.321300454272684,0.0,0.0,0.0,0.0,-0.0,1.7171047383720053,39.5677629126245,0.0,0.0,0.0,0.049946387381630014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11220745550050594,0.19940792012161376,0.0,0.0,0.0,0.2214030990971749
3.2135273623775853,3.2135273623774814,224.24435710906982,1.1865538925850527,0.0,0.0,0.0,0.0,-0.0,1.4457716711777753,38.930732178891205,0.0,0.0,0.0,0.07408929181966709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10634061881031869,0.22378667434871172,0.0,0.0,0.0,0.21935896005702882
3.2583710309904794,3.258371030990394,227.10225319862366,1.0485549744367375,0.0,0.0,0.0,0.0,-0.0,1.0012756548856951,38.41282146254861,0.0,0.0,0.0,0.09215526555330741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10186552037308726,0.2440192173477533,0.0,0.0,0.0,0.21749771559652475
3.3111205457195565,3.311120545719588,229.789705991745,0.9617496697201545,0.0,0.0,0.0,0.0,-0.0,0.3632565882115109,38.47409616904273,0.0,0.0,0.0,0.0771480056105099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10329800258507392,0.23341970838067483,0.0,0.0,0.0,0.21748724075591985
3.340493557499347,3.340493557499437,232.19743728637695,1.0452260909281943,-0.0,0.0,0.0,0.0,-0.0,-0.49035113396284763,39.79501080307778,0.0,0.0,0.0,-0.007165970318782543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11528735818856567,0.15625064902227181,0.0,0.0,0.0,0.22167985422845368
3.361160379058178,3.3611603790582736,234.2497239112854,1.274356436076654,-0.0,0.0,0.0,0.0,-0.0,-0.9687195502652035,40.98569898878772,0.0,0.0,0.0,-0.06372686997172314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12470812433610319,0.10760624394585543,0.0,0.0,0.0,0.22453113651539142
3.379585393354636,3.3795853933547457,236.31846594810486,1.4707474245986616,-0.0,0.0,0.0,0.0,-0.0,-1.2582313063459394,41.68668070894057,0.0,0.0,0.0,-0.0898088664427613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13091188450858482,0.08771723027756659,0.0,0.0,0.0,0.2255606309426886
3.398487933900722,3.398487933900835,238.2772617340088,1.6120294210578086,-0.0,0.0,0.0,0.0,-0.0,-1.50306779000506,42.27491380353138,0.0,0.0,0.0,-0.11598059337964448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13526531944388345,0.06589704259809924,0.0,0.0,0.0,0.2266646616978312
3.4183508414756356,3.41835084147573,240.3546063899994,1.724103834666751,-0.0,0.0,0.0,0.0,-0.0,-1.7591416077275157,42.71147040671478,0.0,0.0,0.0,-0.13415429369091836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1388182478726682,0.05196750152380048,0.0,0.0,0.0,0.227211202009354
3.4365018154099243,3.436501815409984,242.34669852256775,1.875129226764595,-0.0,0.0,0.0,0.0,-0.0,-2.000851331079739,43.21172004290597,0.0,0.0,0.0,-0.15523209125696713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14288697545306764,0.03512164412470395,0.0,0.0,0.0,0.2279782469465722
3.4531428271057725,3.453142827105813,244.49635863304138,2.134922437315075,-0.0,0.0,0.0,0.0,-0.0,-2.1364777198113636,43.708651544728134,0.0,0.0,0.0,-0.1737335401091797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14915175268036956,0.020802527097227446,0.0,0.0,0.0,0.22864340548796175
3.468486126493938,3.468486126494,246.5884883403778,2.396505782502712,-0.0,0.0,0.0,0.0,-0.0,-2.198321780172579,44.172878189804884,0.0,0.0,0.0,-0.19042323202210043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15513669358682336,0.008411292590545467,0.0,0.0,0.0,0.22922482031169863
3.484107537029002,3.4841075370290793,248.62864422798157,2.6136495244994835,-0.0,0.0,0.0,0.0,-0.0,-2.261010459726934,44.575679570788864,0.0,0.0,0.0,-0.2038900198552266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16083038194421953,-0.001807392343312894,0.0,0.0,0.0,0.22974199750601362
3.5005448583723475,3.50054485837244,250.56494641304016,2.7960368104782223,-0.0,0.0,0.0,0.0,-0.0,-2.315106540747728,44.946304632307765,0.0,0.0,0.0,-0.21635847819431214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16587688546303284,-0.01133959878227847,0.0,0.0,0.0,0.23021353784891585
3.5176621192436044,3.5176621192436843,252.59861612319946,3.0099297699495224,-0.0,0.0,0.0,0.0,-0.0,-2.336815702748477,45.30860114152158,0.0,0.0,0.0,-0.22879127095389357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17259878401445664,-0.021049934479888736,0.0,0.0,0.0,0.23074190763244493
3.5339977159516973,3.5339977159517897,254.66201186180115,3.2706043639982947,-0.0,0.0,0.0,0.0,-0.0,-2.3126674019594313,45.67997300329265,0.0,0.0,0.0,-0.24148739087881158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18185846995465413,-0.03136637062422156,0.0,0.0,0.0,0.23138632340945778
3.5507461085811816,3.5507461085812912,256.6177520751953,3.561181581661432,-0.0,0.0,0.0,0.0,-0.0,-2.231657141210051,46.022668803391895,0.0,0.0,0.0,-0.2536495006297707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19344015089772723,-0.04147483492696412,0.0,0.0,0.0,0.23212204417347027
3.568458635842111,3.568458635842257,258.5794081687927,3.8020979655240286,-0.0,0.0,0.0,0.0,-0.0,-2.158369344384904,46.335027333856345,0.0,0.0,0.0,-0.26334080794959225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20283971923848473,-0.04946481607432188,0.0,0.0,0.0,0.23276670263596633
3.5890600091676808,3.5890600091677887,260.5363712310791,4.021990447798105,-0.0,0.0,0.0,0.0,-0.0,-2.0158799367401343,46.62517140759382,0.0,0.0,0.0,-0.2726304468882839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21285075985854632,-0.05701184831633147,0.0,0.0,0.0,0.23344815978184225
3.6126674650693684,3.612667465069461,262.45602917671204,4.2616042143258435,-0.0,0.0,0.0,0.0,-0.0,-1.8585524299266152,46.901156301099576,0.0,0.0,0.0,-0.2793258891101049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22368920816693152,-0.06274359911608098,0.0,0.0,0.0,0.23412628111977274
3.6417566351106454,3.6417566351107884,264.48934054374695,4.447377899892123,-0.0,0.0,0.0,0.0,-0.0,-1.6372857004125785,47.13756367352042,0.0,0.0,0.0,-0.2825256631601139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23291151785896103,-0.06581593791796955,0.0,0.0,0.0,0.23471445114342668
3.679156016049798,3.6791560160499226,266.34624218940735,4.603904474983615,-0.0,0.0,0.0,0.0,-0.0,-1.3143676659889196,47.320356290898204,0.0,0.0,0.0,-0.2797160149332826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24057987609464496,-0.06387131560347542,0.0,0.0,0.0,0.23517751216062724
3.725936006437311,3.7259360064374225,269.0169446468353,4.690020495167393,-0.0,0.0,0.0,0.0,-0.0,-0.8144837205450203,47.37119948845615,0.0,0.0,0.0,-0.26608328675431475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2449739529350363,-0.05320811478747445,0.0,0.0,0.0,0.23539346153326238
3.7631980344737945,3.763198034473968,271.4464740753174,4.594868580239658,-0.0,0.0,0.0,0.0,-0.0,-0.0544041603603683,47.12796521728791,0.0,0.0,0.0,-0.2343945173461118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24201026389669564,-0.027939314788165907,0.0,0.0,0.0,0.23504960487878754
3.797679755816242,3.797679755816349,274.0629131793976,4.2974121803857726,-0.0,0.0,0.0,0.0,-0.0,0.5698703325742157,46.588932360490126,0.0,0.0,0.0,-0.19863569400434203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22937018519659003,-0.000948252470095543,0.0,0.0,0.0,0.23415652942957899
3.8296002255353283,3.8296002255354264,276.5760703086853,3.89158287452429,0.0,0.0,0.0,0.0,-0.0,1.0963361813185506,45.90063315533945,0.0,0.0,0.0,-0.16073326552850847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20948147114474752,0.027378859323439055,0.0,0.0,0.0,0.23293954315916712
3.854878166306939,3.8548781663070124,278.77905225753784,3.429636920737644,0.0,0.0,0.0,0.0,-0.0,1.5121777732230544,45.11903900594164,0.0,0.0,0.0,-0.12359350370045898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1881027415944875,0.0555225817569347,0.0,0.0,0.0,0.23154268226043934
3.876740779723486,3.876740779723512,281.14780616760254,3.015139522280408,0.0,0.0,0.0,0.0,-0.0,1.800171515899455,44.39803193451335,0.0,0.0,0.0,-0.09383901432991844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17137154861982531,0.07761536208850495,0.0,0.0,0.0,0.230473087527553
3.896791190545541,3.8967911905455597,283.46476674079895,2.6941286797225894,0.0,0.0,0.0,0.0,-0.0,2.033837928627447,43.73548966464999,0.0,0.0,0.0,-0.0691023200080473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15957758789086318,0.09615737193477343,0.0,0.0,0.0,0.22961253221278227
3.9159160671977675,3.915916067197784,285.68846702575684,2.4427436335492536,0.0,0.0,0.0,0.0,-0.0,2.2208826553580563,43.09852181303949,0.0,0.0,0.0,-0.04644054802169511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15094461875161677,0.1137014601343726,0.0,0.0,0.0,0.22881304842151157
3.93485985961976,3.9348598596197686,288.0010652542114,2.1124669837310943,0.0,0.0,0.0,0.0,-0.0,2.3273019557348325,42.45537222459624,0.0,0.0,0.0,-0.023705322447284145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14210861856127197,0.13197960997724387,0.0,0.0,0.0,0.22792203998596325
3.9542083063311977,3.9542083063311697,290.46125411987305,1.9528085576001744,0.0,0.0,0.0,0.0,-0.0,2.4619813507539,41.78064156238973,0.0,0.0,0.0,-0.000273102074950479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1347320125920277,0.1517682081559133,0.0,0.0,0.0,0.22678920216188334
3.9741987904457985,3.974198790445741,292.4791295528412,1.8088372122010279,0.0,0.0,0.0,0.0,-0.0,2.5532517261334573,41.0750371423113,0.0,0.0,0.0,0.026113825782393827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1271780816470076,0.17533001393750025,0.0,0.0,0.0,0.2253908290336059
3.9953633476968533,3.9953633476967543,294.64416217803955,1.6851081201619666,0.0,0.0,0.0,0.0,-0.0,2.594174379923586,40.327157571035876,0.0,0.0,0.0,0.055855122897787816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1192656514474091,0.2030407734588352,0.0,0.0,0.0,0.22364692970938063
4.0183192813716815,4.0183192813715385,296.7296118736267,1.553737889092226,0.0,0.0,0.0,0.0,-0.0,2.581503934056891,39.544016202091356,0.0,0.0,0.0,0.08857144749878122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1107347484307818,0.23461066189629973,0.0,0.0,0.0,0.2215398949367028
4.04493071034161,4.044930710341558,298.9766561985016,1.4465946035606332,0.0,0.0,0.0,0.0,-0.0,2.527967280733451,38.794933568072494,0.0,0.0,0.0,0.12081549304852744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10250050402543508,0.266608721625833,0.0,0.0,0.0,0.21925380022537377
4.077892931780212,4.077892931780113,301.06121253967285,1.3049679598994084,0.0,0.0,0.0,0.0,-0.0,2.360614506460874,38.046345117213086,0.0,0.0,0.0,0.15327221998496107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09429070881625319,0.30007479885760835,0.0,0.0,0.0,0.21674436904459243
4.1197244936191435,4.119724493619042,303.64586448669434,1.1906662245067328,0.0,0.0,0.0,0.0,-0.0,2.0584036432364865,37.47075615718322,0.0,0.0,0.0,0.17637602594212193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0883548108653309,0.32575743419139014,0.0,0.0,0.0,0.21454406747267196
4.173241285162253,4.173241285161954,306.29295897483826,1.0907764179785984,0.0,0.0,0.0,0.0,-0.0,1.482427229971455,37.34341651242455,0.0,0.0,0.0,0.17532979076100474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08861783357635249,0.3295783524325397,0.0,0.0,0.0,0.2133650078801679
4.202480452374992,4.202480452374665,309.04649329185486,1.0190201461528348,0.0,0.0,0.0,0.0,-0.0,0.48091094178950944,38.69139132771108,0.0,0.0,0.0,0.07735373162030978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10561573845200231,0.23851300968351424,0.0,0.0,0.0,0.21770751840597655
4.221798816074368,4.221798816073983,311.1788456439972,1.1558302774917912,-0.0,0.0,0.0,0.0,-0.0,-0.17158102312504717,40.23093768715798,0.0,0.0,0.0,-0.007665083857938329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11981801382825918,0.16125675446022122,0.0,0.0,0.0,0.22245399819163025
4.238551874678944,4.238551874678605,313.2369191646576,1.3169005794160995,-0.0,0.0,0.0,0.0,-0.0,-0.5394978307674602,41.167699125724496,0.0,0.0,0.0,-0.05378326373467949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12730606249335175,0.1206553149975557,0.0,0.0,0.0,0.2246511053510168
4.255696726257441,4.255696726257089,315.3636703491211,1.4279401171463044,-0.0,0.0,0.0,0.0,-0.0,-0.847971300759153,41.58621514152049,0.0,0.0,0.0,-0.07262542592466031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1312975729608959,0.10591240036243753,0.0,0.0,0.0,0.22502625813382568
4.274854182707373,4.274854182707067,317.6431486606598,1.5116282715275,-0.0,0.0,0.0,0.0,-0.0,-1.1652549708734388,42.080498229762135,0.0,0.0,0.0,-0.10118572293079552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13438073801721356,0.08040197423159533,0.0,0.0,0.0,0.2260566672456703
4.293680166695252,4.293680166694948,319.71063590049744,1.6008048631890777,-0.0,0.0,0.0,0.0,-0.0,-1.5274427196430387,42.49077310531035,0.0,0.0,0.0,-0.1247350654790563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13740026909073944,0.06025596497184994,0.0,0.0,0.0,0.226589066387742
